"","orig.ident","nCount_RNA","nFeature_RNA","percent_mt","percent_ERCC","S.Score","G2M.Score","Phase","old.ident"
"MYAPMY","XRA",907666,1979,8.13702397137273,0.072603799194858,-0.0403056999016162,-0.0145646250851237,"G1","XRA"
"VXFNAX","XRA",1887019,1925,6.84640695191728,0,-0.00155569095707508,0.0218559360326788,"G2M","XRA"
"LGJNOO","XRA",2760162,2399,7.60379282085617,0,0.0375451936142571,-0.0437219558111667,"S","XRA"
"QYPBAQ","XRA",2968391,2730,5.18132550597276,6.73765686528493e-05,-0.0754043078925168,0.0215094927093386,"G2M","XRA"
"CCGIYH","XRA",2222307,2902,7.22568933995168,0,-0.0770186241125299,0.0224320376269213,"G2M","XRA"
"UTMZXR","XRA",2267745,2539,12.8529442243286,0.0230184610703584,-0.0396846261763088,0.0210303838539229,"G2M","XRA"
"PUYRLB","XRA",1841604,2397,9.46620446089387,0,-0.00721438350507678,-0.0586379100731974,"G1","XRA"
"KUBDTD","XRA",328083,1214,10.9691754830333,0,-0.0428408629290391,-0.03695954251972,"G1","XRA"
"YFERTD","XRA",104189,557,8.20624058201922,0,-0.039212711035699,-0.025287230383082,"G1","XRA"
"VTNKJS","XRA",1292989,1972,8.50254719877741,0,-0.0169179588588256,-0.0892248842055434,"G1","XRA"
"DRJQUS","XRA",846267,1282,7.88427293041085,0,-0.0544986765325488,-0.052576021746143,"G1","XRA"
"WVBQIM","XRA",1116643,1728,13.3440141567179,0.0379709540112641,0.0123576698188136,-0.0557115116554583,"S","XRA"
"MASRDN","XRA",172516,816,6.86892809942266,0,0.00480183361851898,-0.0579062503219443,"S","XRA"
"PXSZLY","XRA",185979,1037,8.42783324999059,0,0.00548805329012863,0.0679106728784124,"G2M","XRA"
"WDYXKJ","XRA",490997,1258,4.82589506656864,0,-0.0214490568468187,-0.073143671439488,"G1","XRA"
"XQEGGF","XRA",1004563,2382,8.03941614413431,0,0.0199534452739628,0.0102017635637562,"S","XRA"
"AKVCRP","XRA",1215289,2194,6.1168989433789,0,-0.0627099030370252,-0.0091122368718239,"G1","XRA"
"GCDUAS","XRA",596101,1149,6.89346268501479,0,-0.0393423636604751,0.000740454446296897,"G2M","XRA"
"HAYXST","XRA",1591084,2061,9.87854820989967,0,-0.0568631507663874,-0.0772355021903631,"G1","XRA"
"OXDOJX","XRA",1178601,1875,11.1041819920397,0,-0.0704954498322547,-0.00637009041005382,"G1","XRA"
"CXHXPV","XRA",158320,870,11.2967407781708,0,-0.0445159265105726,-0.0520631400685554,"G1","XRA"
"XWLIYF","XRA",1319277,1517,14.7624797521673,0,-0.0545312206111101,-0.0561981043478193,"G1","XRA"
"GMBGUD","XRA",2336816,2836,5.02893680974454,0,0.058448821416077,-0.0312241505190813,"S","XRA"
"FRAMUI","XRA",2096388,1989,9.69271909589255,0,-0.0700125453914236,-0.0397186275729689,"G1","XRA"
"JSCNFH","XRA",1332539,2750,7.9530880522071,0.00300178831538889,0.0165984419410749,-0.0464471600286646,"S","XRA"
"WIPIKI","XRA",228814,1037,9.30974503308364,0,0.04236291221447,-0.0581288428276326,"S","XRA"
"DMZIGH","XRA",1017302,1542,12.3073580903213,0,-0.0151201221670499,-0.0196025063452894,"G1","XRA"
"XTQVZU","XRA",109632,973,7.99492848803269,0,-0.0423329112271762,-0.057803505222464,"G1","XRA"
"OXDZIT","XRA",274725,881,5.36864136864137,0,-0.0519897422664504,-0.0396637950406599,"G1","XRA"
"TBCJDK","XRA",1595654,1767,5.64144858471824,0.0167329508778219,0.175719221528983,-0.0444815650068135,"S","XRA"
"JFIXKQ","XRA",216581,1091,14.7903093992548,0,0.0406693918267361,-0.0661015744118329,"S","XRA"
"VGYDPQ","XRA",1624890,2014,9.48544209146465,0,-0.0114109652704396,-0.0253087033624189,"G1","XRA"
"MAMCGW","XRA",1696809,1902,8.33641264279008,0,-0.034183678806985,-0.0538433588011394,"G1","XRA"
"VJLWUF","XRA",1955062,2404,6.49053585001396,0,-0.0183453189486764,-0.0424683173950334,"G1","XRA"
"APGGWF","XRA",77522,793,7.83390521400377,0,-0.0404395958746705,-0.0527591236256167,"G1","XRA"
"FJHOBW","XRA",2748805,2709,7.02727185085883,0,-0.0421343493668299,-0.0917585178473037,"G1","XRA"
"PHHUHE","XRA",129098,880,12.9049249407427,0,-0.0356293972709577,-0.0562491780472383,"G1","XRA"
"KDWNZP","XRA",3032251,2950,10.5290096367352,0.000659576004756862,-0.0268975621778734,-0.00980539493683898,"G1","XRA"
"FDAJCA","XRA",750759,2005,5.22497898793088,0,-0.0207931941717711,-0.0238873590923671,"G1","XRA"
"CLHLZJ","XRA",18528,435,2.97387737478411,0,-0.0257055756652225,0.0534380665630056,"G2M","XRA"
"FGFLKB","XRA",2446347,2554,7.62659589992752,0,-0.0151506918146606,-0.0211777155949484,"G1","XRA"
"NBPIOJ","XRA",326421,1372,13.235668048318,0,-0.0368407977389744,-0.0512620397604212,"G1","XRA"
"ULMQSZ","XRA",54011,470,12.2937920053322,0,-0.0223498222046157,-0.0163723084032647,"G1","XRA"
"CFBAPP","XRA",1681162,2256,6.92639971638664,0,-0.0361401020845587,-0.0809861898046932,"G1","XRA"
"AVBOAM","XRA",455678,1601,7.92335816080653,0,-0.058733668525937,-0.0436786159156807,"G1","XRA"
"YLSDKS","XRA",879682,1683,13.3967729247614,0,-0.0248782449466585,-0.0566432747138262,"G1","XRA"
"EBWTFT","XRA",1912890,2671,6.06046348718431,0,-0.0773242872709934,0.0358286119901542,"G2M","XRA"
"GVWCJP","XRA",782492,1307,10.5558906672528,0,0.000620708321053147,-0.00122474650604359,"S","XRA"
"CVQLGG","XRA",2092243,2762,7.07852768535968,0,-0.0707174266642352,-0.0432957493803462,"G1","XRA"
"KVDOPU","XRA",1689334,1804,8.86071078898548,0,0.0217506437250942,-0.0251514364322928,"S","XRA"
"AIAAXR","XRA",90281,503,13.3195245954298,0,-0.0257055348562634,-0.0331135920206602,"G1","XRA"
"TBLBPB","XRA",704873,1847,6.95217436332502,0.000141869528269632,-0.06450363665003,-0.0645974445229043,"G1","XRA"
"KCWWWE","XRA",371712,1254,11.4828146522039,0.0548811983471074,-0.0510924466602327,-0.032226618176063,"G1","XRA"
"QQGFPT","XRA",2272981,2308,8.18159060722461,4.39950883883323e-05,-0.00457707200799658,-0.0442700353768117,"G1","XRA"
"HTLUIN","XRA",1076694,1644,12.0118622375531,0,-0.0697548636842123,-0.0166973549057556,"G1","XRA"
"ZLOEJG","XRA",1238081,1576,8.39403883913896,0,-0.0591622097592069,-0.0761710765843252,"G1","XRA"
"XCMZPF","XRA",354467,767,0.760014331376405,0,-0.0425594769867141,0.00115712648759045,"G2M","XRA"
"GRNMZV","XRA",3124682,2585,12.6321654491561,0.0136653905901465,-0.0415049896296036,-0.0204979162398671,"G1","XRA"
"ZFINCO","XRA",2922939,2777,5.6300524916873,0,-0.0701902684783494,-0.0103844312518743,"G1","XRA"
"OXHFQV","XRA",852570,1408,10.4837139472419,0,-0.0602420988601352,-0.0212009611864039,"G1","XRA"
"OUYONU","XRA",709519,1556,7.16259888741528,0,-0.019681207173759,0.020612046328023,"G2M","XRA"
"MLZCFJ","XRA",2006121,2280,10.6293189692945,4.98474419040526e-05,-0.0642351119767417,-0.0806532399032143,"G1","XRA"
"DMCACM","XRA",297534,876,6.37070049137242,0,0.000899645718329657,-0.0486502135968829,"S","XRA"
"EPHXPC","XRA",2285433,2460,6.67094594328515,0,0.0255520999946829,-0.0709463983695459,"S","XRA"
"KDSUBB","XRA",2199550,2354,8.00309154145166,0,-0.0645041398652772,-0.0791461302470705,"G1","XRA"
"PCMTUG","XRA",2894458,2605,10.5573478696184,0,0.105419729722943,-0.0569344976019641,"S","XRA"
"BPMIVT","XRA",247441,997,14.6992616421692,0,-0.0349467887457997,-0.031053246388665,"G1","XRA"
"SCOVTU","XRA",1777500,1939,9.10205344585092,0,-0.0622898150602923,-0.0287063553140996,"G1","XRA"
"GDMSGX","XRA",849939,2311,9.27643042618353,0,0.0477853941988922,-0.0136436134921203,"S","XRA"
"SXJOZI","XRA",281155,865,10.0371681101172,0,-0.0453731071382745,-0.0480263779865587,"G1","XRA"
"OOOXGU","XRA",70984,1431,12.1492167248958,0,-0.0445203192655058,-0.0394126844634422,"G1","XRA"
"BWFJFO","XRA",176255,2450,6.73853224022014,0.000567359791211597,0.0102951038695398,-0.0336470915816269,"S","XRA"
"MOHGJM","XRA",704351,2859,13.129107504639,0.000141974668879578,-0.0804105316563754,-0.0839992561831098,"G1","XRA"
"CXWPTH","XRA",13666,1197,2.49524367042295,0.0146348602370847,0.00768591871946892,0.000192058361729225,"S","XRA"
"EHFNYW","XRA",54128,930,11.1605823233816,0,-0.0186812088759169,-0.0597785419715751,"G1","XRA"
"ZPWBTF","XRA",907058,965,6.163222197478,0,0.0177988396558621,-0.059556522538823,"S","XRA"
"IZAJGM","XRA",408965,2725,7.36517794921326,0.0640641619698507,-0.0200561053635849,0.0166928307544551,"G2M","XRA"
"AWRTJZ","XRA",804747,1441,11.9737010513863,0,-0.0136169860315134,0.000734998981315925,"G2M","XRA"
"ZLOZGF","XRA",2506720,2992,7.33217112401864,0,-0.0550743507314809,0.0394780678111715,"G2M","XRA"
"DWOPYL","XRA",1203180,1860,9.60030918067122,0.0033245233464652,-0.0720006057938664,0.00079721382201979,"G2M","XRA"
"BSWBSX","XRA",2791531,2820,9.07433949327448,0,-0.0694216399844195,-0.0234176303862524,"G1","XRA"
"EZRWWF","XRA",2012165,2722,7.05692624610805,0.0651537026039117,-0.0177068309569289,-0.0554326425313513,"G1","XRA"
"PTZUXP","XRA",1818756,2197,9.38174224579878,0,0.0313066008864209,-0.0817649940935883,"S","XRA"
"OGBZBB","XRA",1567750,1946,6.35936852176686,0,-0.0663384602054466,-0.0219633473425343,"G1","XRA"
"RYMPQS","XRA",661596,693,13.5826093265376,0,-0.0458766556653783,-0.0362022256569347,"G1","XRA"
"WLJJWP","XRA",1522577,2196,11.6453223712167,0,-0.0642465595029998,0.0045861752218519,"G2M","XRA"
"GFROXH","XRA",2470332,2949,8.74275198637268,0.0333963208184163,-0.00381933028052364,-0.00161318469112735,"G1","XRA"
"AYRRAM","XRA",1189276,944,8.40847709026332e-05,0,0.0275069138850168,-0.0523362264486363,"S","XRA"
"AVGNEO","XRA",1637892,2911,7.12867515074254,0.0192930913637773,-0.0452413283555238,-0.0114189658785423,"G1","XRA"
"SGTQKT","XRA",77096,875,7.61258690463837,0.00389125246445989,-0.0362453327116569,-0.0453597211734326,"G1","XRA"
"XYMCUG","XRA",540584,1550,7.03405946161929,0.00980421174137599,-0.0105462393773382,-0.0789438434789619,"G1","XRA"
"GSSNIN","XRA",1309536,2141,6.29520685189258,7.63629254942209e-05,0.0158425424235718,-0.0407541330055586,"S","XRA"
"PQDNXZ","XRA",193631,873,4.93257794464729,0,0.0147110123999704,-0.0687197277097111,"S","XRA"
"DDUBYO","XRA",3081360,2806,4.22251862813822,0.0151880987615858,-0.0591577550185203,-0.0452974052494515,"G1","XRA"
"GSJMDL","XRA",2370809,2409,13.6185580533902,0.0284712939760225,-0.0491976732067113,-0.0359186203000736,"G1","XRA"
"ZHRTRU","XRA",173405,1482,10.8209105850466,0,-0.0111044003892828,-0.0545487441352356,"G1","XRA"
"IXBIHJ","XRA",1334296,2151,9.11207108467686,0,0.118507521225859,-0.0395227621394359,"S","XRA"
"MQFGGS","XRA",1997008,2873,7.39977005600378,0.023585283584242,-0.0620725931137686,0.0172879083493884,"G2M","XRA"
"WNOLMX","XRA",2366386,2229,7.05087842811781,0.000380326793684547,-0.0691439161113907,-0.0795841386076353,"G1","XRA"
"ZWCBMR","XRA",955938,1550,10.591272655758,0,-0.0551896350917031,-0.0567203872426104,"G1","XRA"
"WBPPMA","XRA",1123003,1445,10.8348775559816,0,-0.0546343694816919,-0.00922064565792924,"G1","XRA"
"INBKHU","XRA",2131196,2044,5.7500107920623,0,-0.0658520468431858,-0.00987871584159508,"G1","XRA"
"IOXWIE","XRA",1358278,2943,6.69980666697097,0.0887888929953956,-0.0853311320965784,-0.041001955835231,"G1","XRA"
"PLZDGH","XRA",988736,2074,8.42590944397696,0.00434898698944916,0.00754995401643377,-0.0227802830644645,"S","XRA"
"HLQIWP","XRA",16998,647,11.3601600188257,0,0.00383089281967028,-0.0393793560245072,"S","XRA"
"YERRKC","XRA",2081701,2440,6.61108391647023,0,-0.0638516146630079,-0.0343002830217154,"G1","XRA"
"VOCSBP","XRA",2299613,2715,6.69599623936723,0,0.0494185008135404,-0.0971223000264558,"S","XRA"
"NDWVMO","XRA",3054072,2928,7.53089645561729,0.0161751261921788,-0.046349595712297,-0.042106264846249,"G1","XRA"
"EYFXWB","XRA",274342,1028,7.07438161127352,0,-0.027675040610038,-0.0231744780870265,"G1","XRA"
"QQXKEE","XRA",566974,1348,7.61128376257112,0,-0.0188316976468786,-0.0713296493485813,"G1","XRA"
"EPJJZS","XRA",413578,2377,11.8084134069027,0,-0.0578861095105479,-0.0154436516595388,"G1","XRA"
"MIHGEM","XRA",554947,1133,7.8376854005878,0,-0.0352763601681342,-0.0312549267778607,"G1","XRA"
"HGJRNX","XRA",26776,446,14.8453839259038,0,-0.0112754932710983,-0.0185696623329101,"G1","XRA"
"IBTHZX","XRA",290815,1149,8.13713185358389,0,-0.0443427907340493,-0.0588754690724714,"G1","XRA"
"KKUZYD","XRA",2316077,2257,10.4394629366813,0,-0.000436222829990326,-0.103321475751989,"G1","XRA"
"PBBKRN","XRA",416791,1105,11.1401157894484,0,0.034021327799456,-0.0408871719816342,"S","XRA"
"IUBFEZ","XRA",1694612,2452,9.18334108338664,0,-0.0779596058444583,-0.0960759233107723,"G1","XRA"
"DZZGRQ","XRA",274090,2300,6.8590608924076,0.00291874931591813,-0.0456406146392278,-0.046429746595681,"G1","XRA"
"CYXVRA","XRA",77901,782,6.87539312717423,0,-0.0502356819014821,-0.0599020395391847,"G1","XRA"
"WQLLBP","XRA",1971179,2395,9.25532384425767,0.00350044313580857,-0.0851382664482111,-0.0525350114832164,"G1","XRA"
"THCAYC","XRA",579904,1637,4.58938031122393,0,-0.0484465742554194,0.0612484825496606,"G2M","XRA"
"LXYVZC","XRA",2259269,2275,9.78582010375923,0,-0.0692119730983513,-0.0488804878547663,"G1","XRA"
"JGFDVD","XRA",2486047,2360,8.5135960824554,0,0.00272367045486586,-0.0232203425624821,"S","XRA"
"QDKOPZ","XRA",2581686,2465,8.14460007917307,0,0.0650072163858494,-0.0276028447599863,"S","XRA"
"PRMEOX","XRA",266889,1314,6.54691650836115,0,0.0479881217947317,-0.00442624035540026,"S","XRA"
"IGEFZS","XRA",1639856,2492,5.93911904459904,0,-0.00417179989453303,0.0523018669558073,"G2M","XRA"
"OECCNN","XRA",1432271,1645,8.6149897610159,0,-0.0551849288608483,-0.0629977277237557,"G1","XRA"
"UCSWVY","XRA",2108647,2812,6.8230955679163,0.0387452238331025,-0.0548107826891556,-0.0414135924480153,"G1","XRA"
"JMOWBZ","XRA",1947123,2427,10.4448974204506,0,0.00991007187197923,-0.00741903599912069,"S","XRA"
"UQESQR","XRA",289365,937,10.8302662727006,0,-0.037037233393887,-0.0453677071461755,"G1","XRA"
"BLBCHO","XRA",642474,1252,9.54949149693217,0,-0.0433823072887334,-0.0588330728311534,"G1","XRA"
"ULKPIP","XRA",520336,1489,9.41084222502383,0,-0.0356456261480684,-0.0342670602479528,"G1","XRA"
"DSSBQG","XRA",114916,897,11.5136273451913,0,-0.0349321957561373,-0.0454645762115232,"G1","XRA"
"OPHHTV","XRA",938252,1880,4.39615369857991,0,0.0085077859404542,0.0357796682081731,"G2M","XRA"
"DWBWBE","XRA",537745,1506,11.8022482775293,0.000185961747668505,-0.0427156389567496,-0.0116111151031767,"G1","XRA"
"EHYTKU","XRA",277223,1250,5.3675200109659,0,-0.0373673073772459,-0.0275997950116365,"G1","XRA"
"OOPUXR","XRA",2632938,2653,13.1142092977503,0.0123436252581717,0.0247572659911015,-0.0616943684078671,"S","XRA"
"AARXSN","XRA",2443549,2773,5.80900976407676,0,0.00789097637532661,-0.0560025143971042,"S","XRA"
"PDAELT","XRA",369479,1099,11.6374678939804,0,-0.0396419810534902,-0.0210167478929462,"G1","XRA"
"ZCRCWB","XRA",675263,1346,10.5298231948145,0,-0.0412410646297989,0.0446102823357837,"G2M","XRA"
"BHNQKW","XRA",64080,628,10.2450062421973,0.031210986267166,-0.0313626548624463,-0.0301202090425663,"G1","XRA"
"CJMLFQ","XRA",89932,758,11.0861539830094,0,-0.0262342406777711,-0.0358134928643046,"G1","XRA"
"HIBBED","XRA",1929918,2244,5.59360553142672,0,0.0739639263974182,-0.0336478759890157,"S","XRA"
"GBTCUB","XRA",2498165,2378,4.33810416845965,0,-0.059815613237029,-0.0657448861209458,"G1","XRA"
"FPRNAX","XRA",2029385,2370,11.7344417151009,0,-0.0713836341273952,-0.0577488043013728,"G1","XRA"
"QEJLDF","XRA",2178064,2465,9.65371081841489,0.00160693166041035,-0.070985948742186,-0.0970777727896508,"G1","XRA"
"PRIMSK","XRA",1094655,1542,5.97722570124834,0,-0.0502590377613672,0.0441877292751551,"G2M","XRA"
"NZJKTP","XRA",1712282,1601,8.98292454163508,0.000233606380257458,-0.02680279180674,-0.0208866155528149,"G1","XRA"
"NWFXMC","XRA",3117014,2639,7.17744610707555,0,-0.0767311858845539,-0.0251148465202697,"G1","XRA"
"PISDNN","XRA",1673647,1667,11.6206105588574,0,-0.00318661101655665,-0.0751167647232739,"G1","XRA"
"VYMYGR","XRA",506310,1155,12.7799174418834,0,-0.0327626540996135,-0.0518256168786343,"G1","XRA"
"PVGHKS","XRA",1707506,2194,5.97415177457649,5.85649479416178e-05,-0.0688642896127676,-0.0512606110856504,"G1","XRA"
"HYJKZJ","XRA",50904,548,14.7257582901147,0,-0.0227710819021743,-0.0378573528677114,"G1","XRA"
"TAXMYX","XRA",218065,1113,10.6514112764543,0,0.0262612090745597,0.0300133935489986,"G2M","XRA"
"FRAWIT","XRA",1186336,2350,5.7077421573652,0.00573193429180266,-0.0644832591119674,-0.046282052601676,"G1","XRA"
"KQAHJH","XRA",1482910,1715,8.10318900000674,0,0.0117243164509636,-0.0619058038565241,"S","XRA"
"KRVPEF","XRA",1619427,2014,12.6606509586415,0,-0.0724005415697002,0.0181555104237719,"G2M","XRA"
"CWXFEZ","XRA",734249,1772,6.79728538956131,0.0731359525174702,-0.0446168266416642,-0.030091030162371,"G1","XRA"
"LKHSSN","XRA",2824023,2573,5.28423458307528,0,-0.0315590271460043,-0.0724407335883875,"G1","XRA"
"QRWZZU","XRA",2889685,2533,5.9642140925395,0,-0.041808673337559,0.0385921249925549,"G2M","XRA"
"FHOZHC","XRA",2220633,2994,9.57834995697173,0.00756541040324988,-0.0389530409591498,-0.0199206817775309,"G1","XRA"
"PGZFMT","XRA",1551789,1895,10.4068916585953,0.00161104376948155,-0.0110745208291941,-0.0495553923158846,"G1","XRA"
"LOBDOX","XRA",2971874,2965,10.1304429461007,0.00528286192483261,0.0677187889573455,-0.0673272329105967,"S","XRA"
"SXDRYA","XRA",2056313,2374,9.08188588021376,0,-0.07270127071654,-0.057854245707745,"G1","XRA"
"IVTNNQ","XRA",520276,1439,5.03194458325965,0,0.0751140442156439,-0.00699113045699931,"S","XRA"
"RTVZCG","XRA",1232122,1554,6.29848342940066,0,-0.0636809233253336,0.014229372556261,"G2M","XRA"
"VNVVKL","XRA",2017148,2125,9.32658386989948,0,-0.0028722504268456,-0.0255230308665244,"G1","XRA"
"RYFFRM","XRA",1441057,2639,7.05433581045025,0.000832722092186499,-0.00170355666410431,-0.083958732635404,"G1","XRA"
"SILQMU","XRA",1861411,2600,9.58466453674121,0.0688724843680412,-0.0647465136368175,-0.0946199511142106,"G1","XRA"
"LCXQNW","XRA",2627258,2967,5.80415018243355,0,-0.0198174416109523,-0.0469459600350966,"G1","XRA"
"PAUSWP","XRA",2373600,2634,5.43419278732727,0,-0.0151946264094504,-0.0805293416358645,"G1","XRA"
"QBTFDF","XRA",2648506,2869,11.8504168010191,0.000188785677661293,0.0157923934982797,-0.0604628430970433,"S","XRA"
"OZXRUK","XRA",100397,762,0,0,-0.0558232745469742,0.0232935759112667,"G2M","XRA"
"BCZUFX","XRA",2332770,2999,6.33187155184609,0,0.0608059472983521,-0.0545621443336773,"S","XRA"
"QUZNFT","XRA",1923162,2295,10.3044361317455,0,-0.0223534627183645,-0.0422820397193568,"G1","XRA"
"GRSVYC","XRA",1811436,2515,12.7067144519597,0,-0.0342477112895444,-0.0470122676708113,"G1","XRA"
"MHVNWU","XRA",1840748,2087,11.1098314380893,0,-0.000935563889616353,-0.0200624398650333,"G1","XRA"
"IWBGUF","XRA",220164,818,13.5494449592122,0,-0.0320617334058273,-0.0444616415808752,"G1","XRA"
"FRWEFN","XRA",1457918,1798,12.1717407974934,0,-0.0417501081444807,-0.0166561256896714,"G1","XRA"
"KMTASC","XRA",653556,1834,11.2103629987331,0,-0.0580963103254835,-0.0448769655844699,"G1","XRA"
"JHSEKF","XRA",374409,1300,9.97064707312057,0.000267087596719096,-0.032919699873781,-0.0360528904091599,"G1","XRA"
"VMMFQX","XRA",11565,1434,6.27756160830091,0,0.0162231944020266,-0.0102064351123927,"S","XRA"
"WCKWZA","XRA",11690,1430,8.16082121471343,0,-0.0242071219887889,-0.0577255864078525,"G1","XRA"
"JDUIKX","XRA",64038,1229,5.73409538086761,0.00312314563228083,-0.0467985694030165,-0.005657125937809,"G1","XRA"
"XGKDJF","XRA",422025,1673,3.5050056276287,0,-0.0606510951441623,0.0526093483836415,"G2M","XRA"
"GXGVZC","XRA",576124,1951,3.14185834993855,0.0430462886461942,-0.0442072479330595,0.0760893445183456,"G2M","XRA"
"RCCICJ","XRA",121588,2266,9.07819850643156,0.0435898279435471,-0.031197484239522,-0.0685376486209543,"G1","XRA"
"DNAGAY","XRA",65093,750,5.05430691472201,0,-0.0492329884261721,-0.0033551193000548,"G1","XRA"
"OKKJUA","XRA",539727,1497,7.47340785248839,0,0.00474835852521096,-0.0578511570361474,"S","XRA"
"UBKLVC","XRA",470812,2340,12.0304920010535,0.00127439402564081,-0.0204885561706948,0.0356760586948705,"G2M","XRA"
"ODOOXB","XRA",80881,693,13.1378197598942,0.0148366118124158,-0.0354628306834452,-0.0383992137009085,"G1","XRA"
"CQASJS","XRA",364761,1367,4.71404563536124,0,-0.0202682568062869,-0.0310497506640925,"G1","XRA"
"DLPFEG","XRA",231133,2152,7.22960373464629,0,-0.060845673643636,0.0805493307661521,"G2M","XRA"
"UDNAWW","XRA",709731,2146,5.99522917837885,0,-0.0370515218900718,-0.02816128998781,"G1","XRA"
"UUINXT","XRA",729031,2880,12.614415573549,0.0268850021466851,0.0436119412103799,-0.0260491489316519,"S","XRA"
"SYVVFW","XRA",388935,1987,4.42541812899328,0,-0.0620644522122906,0.0121206670061207,"G2M","XRA"
"IBSXHC","XRA",234886,2106,8.31254310601739,0,-0.0496498150312197,0.0277298792892065,"G2M","XRA"
"QIVNET","XRA",242086,1799,9.88202539593368,0,-0.0110452820995552,-0.0106979468680288,"G1","XRA"
"DIEWFO","XRA",244062,1664,6.34838688529964,0,-0.0788234059336658,-0.071658167684181,"G1","XRA"
"ADCIAI","XRA",981736,2309,4.7646210386499,0,0.013505272054888,-0.0216825155968393,"S","XRA"
"OVZGJG","XRA",452242,2742,5.11230712759983,0,-0.0186316725903167,-0.00279620326416241,"G1","XRA"
"XOYATQ","XRA",784980,2838,6.9364824581518,0.0263700986012382,-0.0505156243107287,-0.0266185065246498,"G1","XRA"
"NIUYUB","XRA",187245,1085,5.14566477075489,0,-0.00450302862225455,-0.0230451200394723,"G1","XRA"
"RSPROT","XRA",379640,1171,12.8669265620061,0.0497840059003266,-0.0172011574585408,-0.044391920508356,"G1","XRA"
"SYEOJG","XRA",24776,1098,7.09154020019374,0.0686147885050048,-0.0213695318093896,0.020283213292635,"G2M","XRA"
"FKBNPD","XRA",575818,2722,5.03527156150033,0.00295232174054997,0.0316439762527252,0.0125668331568595,"S","XRA"
